Time,X,Y,Z,VX,VY,VZ,Euler 0,Euler 1,Euler 2,Euler 3,Omega 1,Omega 2,Omega 3,Latitude,Longitude,Inclination,Heading,Ax,Ay,Az,Alpha 1,Alpha 2,Alpha 3,,timestamp,baro_altitude,imu_accZ
39.69,274.389716,-597.2667841,3298.543336,7.721085006,2.702802925,-41.71766291,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759136,-5.696448366,90,0,-0.024668564,1.121137913,-1.125987884,4.44E-10,-7.63E-10,-7.67E-11,,39690,3298.543336,8.684012116
39.7,274.4669261,-597.2396985,3298.126106,7.720837409,2.714011462,-41.72891406,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759167,-5.696447144,90,0,-0.024831589,1.120592313,-1.12445244,4.72E-10,-8.11E-10,-8.15E-11,,39700,3298.126106,8.68554756
39.71,274.5441336,-597.2125008,3297.708765,7.720588179,2.725214531,-41.74014985,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759198,-5.696445923,90,0,-0.024994592,1.120046669,-1.122918389,4.99E-10,-8.59E-10,-8.63E-11,,39710,3297.708765,8.687081611
39.72,274.6213386,-597.185191,3297.291311,7.720337315,2.73641213,-41.7513703,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759229,-5.696444701,90,0,-0.025157572,1.119500982,-1.121385731,5.26E-10,-9.05E-10,-9.09E-11,,39720,3297.291311,8.688614269
39.73,274.6985411,-597.1577693,3296.873745,7.720084818,2.747604261,-41.76257543,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.4275926,-5.69644348,90,0,-0.025320531,1.118955252,-1.119854466,5.52E-10,-9.49E-10,-9.54E-11,,39730,3296.873745,8.690145534
39.74,274.7757411,-597.1302357,3296.456068,7.719830688,2.758790923,-41.77376525,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759292,-5.696442258,90,0,-0.025483468,1.118409481,-1.118324594,5.77E-10,-9.93E-10,-9.98E-11,,39740,3296.456068,8.691675406
39.75,274.8529386,-597.1025902,3296.038279,7.719574925,2.769972116,-41.78493976,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759323,-5.696441036,90,0,-0.025646382,1.117863669,-1.116796114,6.02E-10,-1.04E-09,-1.04E-10,,39750,3296.038279,8.693203886
39.76,274.9301334,-597.0748329,3295.620378,7.719317531,2.78114784,-41.796099,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759354,-5.696439815,90,0,-0.025809274,1.117317817,-1.115269026,6.26E-10,-1.08E-09,-1.08E-10,,39760,3295.620378,8.694730974
39.77,275.0073257,-597.0469639,3295.202367,7.719058504,2.792318096,-41.80724296,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759385,-5.696438593,90,0,-0.025972143,1.116771925,-1.11374333,6.49E-10,-1.12E-09,-1.12E-10,,39770,3295.202367,8.69625667
39.78,275.0845154,-597.0189831,3294.784244,7.718797846,2.803482883,-41.81837167,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759416,-5.696437372,90,0,-0.026134989,1.116225994,-1.112219026,6.72E-10,-1.15E-09,-1.16E-10,,39780,3294.784244,8.697780974
39.79,275.1617025,-596.9908907,3294.36601,7.718535557,2.814642202,-41.82948513,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759447,-5.69643615,90,0,-0.026297812,1.115680024,-1.110696114,6.93E-10,-1.19E-09,-1.20E-10,,39790,3294.36601,8.699303886
39.8,275.2388869,-596.9626867,3293.947665,7.718271637,2.825796052,-41.84058337,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759478,-5.696434929,90,0,-0.026460612,1.115134016,-1.109174593,7.15E-10,-1.23E-09,-1.23E-10,,39800,3293.947665,8.700825407
39.81,275.3160687,-596.9343712,3293.529209,7.718006086,2.836944434,-41.85166639,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759509,-5.696433707,90,0,-0.026623389,1.114587972,-1.107654463,7.35E-10,-1.26E-09,-1.27E-10,,39810,3293.529209,8.702345537
39.82,275.3932479,-596.9059442,3293.110643,7.717738906,2.848087347,-41.86273421,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.4275954,-5.696432485,90,0,-0.026786143,1.114041891,-1.106135724,7.55E-10,-1.30E-09,-1.30E-10,,39820,3293.110643,8.703864276
39.83,275.4704243,-596.8774058,3292.691966,7.717470095,2.859224792,-41.87378684,0.496274931,0.816227257,0.235768494,-0.176391754,0.280487593,0.201379095,2.236503697,55.42759571,-5.696431264,90,0,-0.026948873,1.113495774,-1.104618375,7.74E-10,-1.33E-09,-1.34E-10,,39830,3292.691966,8.705381625
