Time,X,Y,Z,VX,VY,VZ,Euler 0,Euler 1,Euler 2,Euler 3,Omega 1,Omega 2,Omega 3,Latitude,Longitude,Inclination,Heading,Ax,Ay,Az,Alpha 1,Alpha 2,Alpha 3
65,306.4434599730894,222.01145233821546,159.2142602844535,6.6369493932854695,18.051679272935747,-4.430968329379113,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43496679472988,-5.695938823110389,90,181,-0.08103419359686821,-0.0972228563478078,0.08543668178966062,-6.873059331813468e-71,8.657063967178255e-71,-6.736899030255369e-81
66,313.0450198007809,240.02018693065196,154.8056323341877,6.569960315645377,17.96997593234098,-4.397868768708981,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.4351289328982,-5.695834038088731,90,181,-0.05760209373871682,-0.07133859361150298,0.008408388895547236,-3.244900617408676e-73,4.0871627692803857e-73,-3.1806167773802144e-83
67,319.58771547829923,257.9561884158742,150.41014836787386,6.516536136032757,17.903245982212187,-4.39420280233702,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.4352904179265,-5.695730184043338,90,181,-0.050556020316240645,-0.06356677329983451,0.0015589260005880207,-1.107750087312379e-75,1.3952830759254167e-75,-1.0858047528321e-85
68,326.0794419642069,275.8281675420971,146.01654640591784,6.467256206431747,17.841086574601686,-4.393108721208397,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.435451326599676,-5.695627138003466,90,181,-0.04840267229738109,-0.061191773281520825,0.0008917806380984209,-2.8087548496365946e-78,3.537808889394614e-78,-2.7531113743127275e-88
69,332.52264125910636,293.63881765553896,141.62386787118086,6.41924709250641,17.780329270803243,-4.3922601552823055,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43561168232064,-5.695524862347824,90,181,-0.047737394096402104,-0.0604571289270314,0.0008356681570431979,-1.4874000703618486e-80,1.873476851029957e-80,-1.4579335937405018e-90
70,338.9180633859687,311.3889669217702,137.2320240215026,6.371635206128074,17.720011433278746,-4.391429781971551,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43577148947836,-5.695423349429111,90,181,-0.047529740154925865,-0.06022675232302696,0.0008311271231364296,-4.379195878059892e-81,5.515881212561125e-81,-4.29244082437097e-91
71,345.26594728428154,329.0788824112545,132.84100948544997,6.324146278375394,17.659836648348687,-4.3906004584966825,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.435930736936996,-5.695322614245981,90,181,-0.047459791268704504,-0.06014641838376495,0.0008305572955671172,-8.884936606858556e-82,1.1191153871445399e-81,-8.708919553999032e-92
72,351.56635416828544,346.70870006241347,128.45082339943357,6.276628181217135,17.59980639892855,-4.389772455848734,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.436089327075415,-5.695222792286384,90,181,-0.047443343050739446,-0.06007591225029268,0.000830954749695829,-2.8692434744126566e-81,3.6139982351709586e-81,-2.812401675461311e-91
73,357.81951033433626,364.27812460012746,124.06146919760359,6.229528819585754,17.53921748634792,-4.388938230371829,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43624760631583,-5.695123389760915,90,181,-0.047182967877557686,-0.06041987277363276,0.00082960334177519,5.0488110287585683e-82,-6.359304921441088e-82,4.9487904121746807e-92
74,364.0272850018853,381.78439606078217,119.67297915040469,6.185126457627002,17.474645414481543,-4.388057437196053,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43640525279984,-5.695024801548042,90,181,-0.041893128476948684,-0.06830918824040538,0.000935816472938741,-5.710791644312596e-83,7.19311243818358e-83,-5.597656710524701e-93
75,370.19304245875327,399.22253655905917,115.28540317185875,6.145355809848743,17.403175399713543,-4.387108522378857,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43656227062422,-5.694926904012534,90,181,-0.03768112655150818,-0.0745836348869328,0.0009653184536664547,-3.330880607282095e-84,4.195460142589269e-84,-3.264893441153284e-94
76,376.31987748155836,416.5879511731535,110.89876893971244,6.108168359140718,17.327868122264434,-4.386152530415731,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43671859020978,-5.6948296668551235,90,181,-0.036735204365082,-0.07596995750877407,0.0009314731408466975,1.5566131599407354e-84,-1.9606552260335041e-84,1.525775521702144e-94
77,382.4096923834669,433.87782283845445,106.51308131053125,6.07163090376852,17.251616598425972,-4.385215833247181,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43687428999555,-5.694732965380367,90,181,-0.03657660646774852,-0.07617861513681443,0.0009293577430490835,-3.961484964447729e-86,4.9897472270460515e-86,-3.88300506760173e-96
78,388.4630423226155,451.09135337185995,102.1283314621289,6.035163773507329,17.17528821153463,-4.3842842127693435,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.437029173138164,-5.69463695126527,90,181,-0.03648422392055721,-0.07628872001114635,0.0009364399801505053,-6.846517325649212e-86,8.623632589084709e-86,-6.710882840527259e-96
79,394.47998159790154,468.22849268020843,97.74451442554252,5.99872828435269,17.098940507786775,-4.3833499617883716,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43718350434558,-5.694541400330985,90,181,-0.03641957182023665,-0.07635743088415083,0.0009350466955260898,-1.6500134146046383e-86,2.078298904072699e-86,-1.6173254494262297e-96
80,400.4604998137557,485.28922167313095,93.36163123255129,5.962324971503241,17.02257264350034,-4.382416454286654,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.437337007716245,-5.6944465440884695,90,181,-0.03638376466370343,-0.07638309431895225,0.0009330997728588398,1.8742935122800048e-86,-2.360794232339907e-86,1.837162395331959e-96
81,406.40468933134525,502.2737050651032,88.97967947188157,5.9259448865280895,16.946197886379828,-4.381484228854285,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43748993690759,-5.694352169487478,90,181,-0.0363665025550386,-0.07638108372696979,0.0009320250498177857,-6.868951618992443e-87,8.65189003648253e-87,-6.732872694211323e-97
82,412.31241783868376,519.1816334096819,84.598661413548,5.8895786700923285,16.86983027676858,-4.380552810119825,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43764223708871,-5.694258322427609,90,181,-0.03635628913669267,-0.07636855307451403,0.0009308763451042379,4.7915641128931026e-88,-6.035285747665227e-88,4.6966397447115826e-98
83,418.183403104249,536.0123970255298,80.21858282439132,5.853221027749367,16.793477900224207,-4.3796222466284,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43779240636428,-5.694166262006442,90,181,-0.03634698974772889,-0.0763546753216007,0.0009298464532267875,7.859666005628975e-87,-9.899759057286287e-87,7.703960308674076e-97
84,424.0178967440646,552.7665219860181,75.83943677570254,5.816871123766378,16.71714180009607,-4.378692532964653,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43794257563985,-5.694074201585276,90,181,-0.03633771497127162,-0.07634078135658091,0.000928950747343499,9.585028601609142e-87,-1.2072965141924577e-86,9.395142217419622e-97
85,429.81627115755964,569.4447911024122,71.46121346721095,5.780529066593661,16.640821522811216,-4.377763645294166,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43809274491543,-5.69398214116411,90,181,-0.036328679064708935,-0.07632655155613761,0.0009281511580992001,7.582260104805505e-87,-9.550348334584454e-87,7.432050020399054e-97
86,435.5788987441631,586.0479871859776,67.08390309864586,5.744194964681512,16.564516614796695,-4.376835559782523,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.438242914191,-5.693890080742944,90,181,-0.03632009628542892,-0.07631166629695377,0.0009274096161387179,3.778376420793757e-87,-4.759110141168979e-87,3.703524037303639e-97
87,441.306151903304,602.5768930479799,62.7074958697366,5.707868926480227,16.488226622479548,-4.375908252595306,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43839308346657,-5.693798020321777,90,181,-0.03631218089081967,-0.07629580595571234,0.0009266880521068796,1.0039345514958759e-88,-1.2645206758119595e-88,9.840458782462756e-99
88,446.998167148983,619.0317958891911,58.33198793853997,5.671551050293037,16.41195128515775,-4.374981707340116,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43853988472942,-5.693708783990913,90,181,-0.036305078743671546,-0.07627875312794465,0.000925955019564294,-1.9006057176818006e-87,2.393936161469852e-87,-1.862953336817758e-97
89,452.65403549703774,635.4107862513354,53.957401871782984,5.635241389449045,16.335691196977265,-4.374055940609279,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.4386865668011,-5.693619647602254,90,181,-0.036298632566276814,-0.07626074346649442,0.0009252084263488998,-2.339758302589203e-87,2.947077322538799e-87,-2.2934059897873938e-97
90,458.2725584042694,651.7113462939325,49.58376755028401,5.59893998482141,16.259447188841037,-4.373130978130505,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43883324887279,-5.693530511213594,90,181,-0.036292601123754355,-0.07624213810203347,0.0009244543101993445,-1.7936744706059228e-87,2.2592493209618473e-87,-1.758140475477391e-97
91,463.85253731702454,667.9309581545364,45.2111148551255,5.562646877282844,16.183220091660548,-4.372206845631832,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43897993094447,-5.693441374824935,90,181,-0.03628674317819174,-0.07622329816976404,0.0009236987091478105,-8.389810545412561e-88,1.0567510486626253e-87,-8.223602299749508e-98
92,469.3927736816498,684.0671039707007,40.83947366738988,5.526362107706055,16.107010736347284,-4.371283568841302,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43912661301616,-5.693352238436275,90,181,-0.03628081749167654,-0.07620458480488844,0.0009229476612264804,-5.230488720449554e-89,6.588139756475071e-89,-5.1268689367269355e-99
93,474.8952628902698,700.1239738432168,36.46879270187695,5.490085088872415,16.030818468969677,-4.370361104732821,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,-0.1690341036906515,0.07050943274645717,-3.5483949483566606e-13,55.43927126908381,-5.693264800966963,90,181,-0.03627463597290166,-0.0761862777111086,0.0009222056617734938,1.1721595239544344e-88,-1.4764109385235462e-88,1.148938191713479e-98
94,478.63752257651794,711.0539726927084,33.487186590783054,0,0,0,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,0,0,0,55.439369786925994,-5.693205292537135,90,181,0,0,0,0,0,0
95,478.63752257651794,711.0539726927084,33.487186590783054,0,0,0,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,0,0,0,55.439369786925994,-5.693205292537135,90,181,0,0,0,0,0,0
96,478.63752257651794,711.0539726927084,33.487186590783054,0,0,0,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,0,0,0,55.439369786925994,-5.693205292537135,90,181,0,0,0,0,0,0
97,478.63752257651794,711.0539726927084,33.487186590783054,0,0,0,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,0,0,0,55.439369786925994,-5.693205292537135,90,181,0,0,0,0,0,0
98,478.63752257651794,711.0539726927084,33.487186590783054,0,0,0,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,0,0,0,55.439369786925994,-5.693205292537135,90,181,0,0,0,0,0,0
99,478.63752257651794,711.0539726927084,33.487186590783054,0,0,0,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,0,0,0,55.439369786925994,-5.693205292537135,90,181,0,0,0,0,0,0
100,478.63752257651794,711.0539726927084,33.487186590783054,0,0,0,-0.015326038445041042,0.3214563135736509,0.6950918319508415,-0.6428672150754147,0,0,0,55.439369786925994,-5.693205292537135,90,181,0,0,0,0,0,0
